code,name,amount,pct,,,,
000100.SZ,TCL科技,11.3674,-0.9174,,,,
603051.SH,鹿山新材,1.7384,-0.9180,,,,
835174.BJ,五新隧装,0.0073,-0.9195,,,,
601789.SH,宁波建工,0.7760,-0.9195,,,,
002493.SZ,荣盛石化,4.1306,-0.9197,,,,
603528.SH,多伦科技,0.2767,-0.9202,,,,
600315.SH,上海家化,0.5070,-0.9206,,,,
600900.SH,长江电力,9.3945,-0.9227,,,,
600639.SH,浦东金桥,0.3483,-0.9242,,,,
000060.SZ,中金岭南,0.7453,-0.9259,,,,
300236.SZ,上海新阳,0.4634,-0.9293,,,,
605598.SH,上海港湾,0.9490,-0.9294,,,,
603949.SH,雪龙集团,0.5457,-0.9297,,,,
600361.SH,华联综超,0.4020,-0.9302,,,,
300295.SZ,三六五网,0.4511,-0.9302,,,,
000656.SZ,金科股份,1.6599,-0.9302,,,,
600310.SH,桂东电力,0.3879,-0.9317,,,,
603444.SH,吉比特,0.9841,-0.9362,,,,
688368.SH,晶丰明源,0.2858,-0.9375,,,,
600936.SH,广西广电,0.1206,-0.9375,,,,
300212.SZ,易华录,1.2158,-0.9380,,,,
600173.SH,卧龙地产,0.2465,-0.9381,,,,
300127.SZ,银河磁体,0.3123,-0.9387,,,,
002887.SZ,绿茵生态,0.1741,-0.9390,,,,
601933.SH,永辉超市,0.7390,-0.9434,,,,
600569.SH,安阳钢铁,0.1810,-0.9434,,,,
300189.SZ,神农科技,0.7015,-0.9456,,,,
601599.SH,浙文影业,0.2847,-0.9464,,,,
300459.SZ,汤姆猫,0.9703,-0.9464,,,,
002378.SZ,章源钨业,0.5938,-0.9472,,,,
601600.SH,中国铝业,3.5203,-0.9479,,,,
301135.SZ,瑞德智能,0.3014,-0.9516,,,,
002076.SZ,*ST雪莱,0.1536,-0.9524,,,,
603725.SH,天安新材,0.1297,-0.9537,,,,
002758.SZ,浙农股份,1.9717,-0.9539,,,,
000681.SZ,视觉中国,0.6811,-0.9551,,,,
000751.SZ,锌业股份,0.3565,-0.9554,,,,
002666.SZ,德联集团,0.4558,-0.9560,,,,
603005.SH,晶方科技,2.2996,-0.9567,,,,
600060.SH,海信视像,2.1834,-0.9569,,,,
002063.SZ,远光软件,0.9048,-0.9569,,,,
603486.SH,科沃斯,1.8681,-0.9582,,,,
601718.SH,际华集团,1.2649,-0.9585,,,,
603859.SH,能科科技,0.2685,-0.9597,,,,
688080.SH,映翰通,0.1665,-0.9599,,,,
600983.SH,惠而浦,0.0618,-0.9602,,,,
001231.SZ,农心科技,1.5340,-0.9630,,,,
601019.SH,山东出版,0.3022,-0.9631,,,,
300461.SZ,田中精机,0.1116,-0.9642,,,,
000717.SZ,韶钢松山,0.2428,-0.9646,,,,
300600.SZ,国瑞科技,0.2196,-0.9650,,,,
600052.SH,东望时代,0.1964,-0.9653,,,,
603326.SH,我乐家居,0.0432,-0.9655,,,,
600200.SH,江苏吴中,1.6690,-0.9655,,,,
300638.SZ,广和通,0.8572,-0.9669,,,,
600293.SH,三峡新材,0.3776,-0.9677,,,,
002087.SZ,新野纺织,0.1800,-0.9677,,,,
300940.SZ,南极光,0.3107,-0.9699,,,,
300905.SZ,宝丽迪,0.1485,-0.9703,,,,
600697.SH,欧亚集团,0.0693,-0.9709,,,,
600203.SH,福日电子,0.3179,-0.9709,,,,
300131.SZ,英唐智控,0.9607,-0.9709,,,,
002195.SZ,二三四五,0.9356,-0.9709,,,,
000402.SZ,金融街,0.6813,-0.9709,,,,
300465.SZ,高伟达,0.7882,-0.9721,,,,
300281.SZ,金明精机,0.0790,-0.9728,,,,
300429.SZ,强力新材,0.1808,-0.9732,,,,
600635.SH,大众公用,0.2850,-0.9740,,,,
002802.SZ,洪汇新材,0.1557,-0.9740,,,,
300778.SZ,新城市,0.1550,-0.9752,,,,
300002.SZ,神州泰岳,0.7904,-0.9756,,,,
300539.SZ,横河精密,0.3000,-0.9761,,,,
002380.SZ,科远智慧,9.2241,-0.9767,,,,
600602.SH,云赛智联,0.3747,-0.9772,,,,
002555.SZ,三七互娱,4.2200,-0.9772,,,,
300572.SZ,安车检测,0.2923,-0.9788,,,,
601068.SH,中铝国际,0.1651,-0.9804,,,,
600127.SH,金健米业,0.9731,-0.9804,,,,
000697.SZ,炼石航空,1.3611,-0.9804,,,,
300608.SZ,思特奇,0.3054,-0.9816,,,,
300103.SZ,达刚控股,0.0910,-0.9818,,,,
300687.SZ,赛意信息,0.9541,-0.9822,,,,
601606.SH,长城军工,1.4275,-0.9848,,,,
600780.SH,通宝能源,1.0431,-0.9868,,,,
430090.BJ,同辉信息,0.0361,-0.9868,,,,
300242.SZ,佳云科技,0.1522,-0.9868,,,,
000155.SZ,川能动力,2.2446,-0.9880,,,,
002631.SZ,德尔未来,0.8454,-0.9885,,,,
300319.SZ,麦捷科技,0.6366,-0.9889,,,,
000628.SZ,高新发展,0.3254,-0.9909,,,,
002695.SZ,煌上煌,0.4055,-0.9919,,,,
605060.SH,联德股份,0.6430,-0.9921,,,,
002342.SZ,巨力索具,0.6189,-0.9926,,,,
300751.SZ,迈为股份,6.5992,-0.9958,,,,
002290.SZ,禾盛新材,0.2843,-0.9975,,,,
002413.SZ,雷科防务,0.6161,-0.9980,,,,
300225.SZ,金力泰,0.3360,-0.9983,,,,
600141.SH,兴发集团,4.7926,-0.9985,,,,
300380.SZ,安硕信息,0.2969,-0.9987,,,,
002325.SZ,洪涛股份,0.3888,-1.0000,,,,
603359.SH,东珠生态,0.3880,-1.0009,,,,
300235.SZ,方直科技,0.2586,-1.0010,,,,
688015.SH,交控科技,0.1129,-1.0030,,,,
600782.SH,新钢股份,0.9410,-1.0050,,,,
300450.SZ,先导智能,4.0794,-1.0089,,,,
002482.SZ,ST广田,0.1307,-1.0101,,,,
002110.SZ,三钢闽光,0.3104,-1.0101,,,,
000635.SZ,英力特,0.2633,-1.0101,,,,
000639.SZ,西王食品,0.2126,-1.0127,,,,
688086.SH,*ST紫晶,0.1126,-1.0130,,,,
300647.SZ,超频三,0.6834,-1.0135,,,,
300315.SZ,掌趣科技,0.4865,-1.0135,,,,
000665.SZ,湖北广电,0.8606,-1.0135,,,,
688787.SH,海天瑞声,0.2227,-1.0157,,,,
688162.SH,巨一科技,0.3377,-1.0158,,,,
603288.SH,海天味业,3.5591,-1.0169,,,,
601898.SH,中煤能源,3.1173,-1.0183,,,,
601106.SH,中国一重,0.2726,-1.0204,,,,
300790.SZ,宇瞳光学,0.2354,-1.0216,,,,
300296.SZ,利亚德,1.0238,-1.0221,,,,
000615.SZ,奥园美谷,0.4684,-1.0221,,,,
688728.SH,格科微,0.2567,-1.0229,,,,
000631.SZ,顺发恒业,0.4478,-1.0230,,,,
300921.SZ,南凌科技,0.8243,-1.0235,,,,
600559.SH,老白干酒,2.5768,-1.0239,,,,
300155.SZ,安居宝,0.0746,-1.0246,,,,
002397.SZ,梦洁股份,0.4487,-1.0246,,,,
600604.SH,市北高新,0.3615,-1.0267,,,,
301097.SZ,天益医疗,0.8060,-1.0294,,,,
600518.SH,ST康美,1.5507,-1.0309,,,,
600077.SH,宋都股份,0.6737,-1.0309,,,,
300570.SZ,太辰光,0.5341,-1.0309,,,,
000514.SZ,渝开发,0.5891,-1.0309,,,,
601198.SH,东兴证券,1.1355,-1.0323,,,,
688206.SH,概伦电子,0.6333,-1.0324,,,,
600369.SH,西南证券,1.6307,-1.0336,,,,
603662.SH,柯力传感,0.1897,-1.0356,,,,
601699.SH,潞安环能,4.9327,-1.0363,,,,
600037.SH,歌华有线,0.4618,-1.0363,,,,
600918.SH,中泰证券,0.8623,-1.0370,,,,
300389.SZ,艾比森,0.4000,-1.0373,,,,
002508.SZ,老板电器,1.5447,-1.0394,,,,
688499.SH,利元亨,0.7326,-1.0411,,,,
600508.SH,上海能源,2.5283,-1.0417,,,,
300494.SZ,盛天网络,0.4045,-1.0417,,,,
002661.SZ,克明食品,0.4985,-1.0417,,,,
600528.SH,中铁工业,0.6630,-1.0430,,,,
002634.SZ,棒杰股份,1.3603,-1.0444,,,,
601996.SH,丰林集团,0.1207,-1.0453,,,,
002355.SZ,兴民智通,0.4642,-1.0460,,,,
600010.SH,包钢股份,2.7880,-1.0471,,,,
600633.SH,浙数文化,0.5519,-1.0479,,,,
603688.SH,石英股份,6.2604,-1.0483,,,,
603838.SH,四通股份,0.0931,-1.0490,,,,
603132.SH,金徽股份,0.2372,-1.0501,,,,
300058.SZ,蓝色光标,1.3067,-1.0504,,,,
300616.SZ,尚品宅配,0.2743,-1.0510,,,,
688038.SH,中科通达,0.1033,-1.0526,,,,
600649.SH,城投控股,0.3176,-1.0526,,,,
002141.SZ,贤丰控股,0.4658,-1.0526,,,,
600359.SH,新农开发,1.0172,-1.0539,,,,
000683.SZ,远兴能源,1.8688,-1.0540,,,,
603679.SH,华体科技,0.2207,-1.0545,,,,
688218.SH,江苏北人,0.8904,-1.0546,,,,
000703.SZ,恒逸石化,1.4482,-1.0554,,,,
600871.SH,石化油服,0.6050,-1.0582,,,,
000812.SZ,陕西金叶,1.5402,-1.0582,,,,
301061.SZ,匠心家居,0.1790,-1.0587,,,,
002331.SZ,皖通科技,0.1711,-1.0590,,,,
301112.SZ,信邦智能,0.3825,-1.0595,,,,
603306.SH,华懋科技,0.6460,-1.0599,,,,
603258.SH,电魂网络,0.2060,-1.0622,,,,
600095.SH,湘财股份,0.4259,-1.0622,,,,
600903.SH,贵州燃气,0.8358,-1.0651,,,,
600898.SH,国美通讯,0.1226,-1.0657,,,,
300961.SZ,深水海纳,0.1248,-1.0657,,,,
600365.SH,ST通葡,0.2698,-1.0661,,,,
603893.SH,瑞芯微,0.7756,-1.0670,,,,
002010.SZ,传化智联,0.8704,-1.0676,,,,
603369.SH,今世缘,2.4070,-1.0677,,,,
600540.SH,新赛股份,0.1905,-1.0684,,,,
688521.SH,芯原股份-U,1.0384,-1.0693,,,,
600848.SH,上海临港,0.2968,-1.0708,,,,
002217.SZ,合力泰,0.2539,-1.0714,,,,
000938.SZ,紫光股份,1.4014,-1.0740,,,,
603377.SH,东方时尚,0.2726,-1.0753,,,,
300063.SZ,天龙集团,0.2291,-1.0753,,,,
688215.SH,瑞晟智能,0.0278,-1.0777,,,,
000422.SZ,湖北宜化,2.6080,-1.0780,,,,
688069.SH,德林海,0.1548,-1.0790,,,,
600868.SH,梅雁吉祥,0.5794,-1.0791,,,,
300078.SZ,思创医惠,0.4100,-1.0799,,,,
600746.SH,江苏索普,0.2799,-1.0823,,,,
002160.SZ,常铝股份,0.4753,-1.0823,,,,
603777.SH,来伊份,1.0361,-1.0840,,,,
301227.SZ,森鹰窗业,0.4338,-1.0844,,,,
600756.SH,浪潮软件,1.5745,-1.0861,,,,
600469.SH,风神股份,0.2949,-1.0870,,,,
000633.SZ,合金投资,0.4465,-1.0870,,,,
688030.SH,山石网科,0.0865,-1.0875,,,,
603160.SH,汇顶科技,0.9889,-1.0887,,,,
600880.SH,博瑞传播,3.5748,-1.0889,,,,
300546.SZ,雄帝科技,0.8911,-1.0902,,,,
688004.SH,博汇科技,0.0587,-1.0909,,,,
002717.SZ,岭南股份,0.6287,-1.0909,,,,
300658.SZ,延江股份,0.5791,-1.0913,,,,
002088.SZ,鲁阳节能,0.4238,-1.0917,,,,
300773.SZ,拉卡拉,1.3080,-1.0922,,,,
300287.SZ,飞利信,0.8575,-1.0929,,,,
002466.SZ,天齐锂业,36.0626,-1.0944,,,,
688233.SH,神工股份,0.5333,-1.0968,,,,
600965.SH,福成股份,0.2136,-1.0972,,,,
601233.SH,桐昆股份,1.2762,-1.0981,,,,
001323.SZ,慕思股份,0.4660,-1.0986,,,,
688509.SH,正元地信,0.2039,-1.0989,,,,
605589.SH,圣泉集团,0.9383,-1.1008,,,,
300169.SZ,天晟新材,0.1380,-1.1013,,,,
688071.SH,华依科技,0.1862,-1.1022,,,,
000622.SZ,恒立实业,1.7165,-1.1029,,,,
000600.SZ,建投能源,5.5418,-1.1029,,,,
300084.SZ,海默科技,0.3058,-1.1038,,,,
002687.SZ,乔治白,0.1272,-1.1086,,,,
300259.SZ,新天科技,0.1993,-1.1111,,,,
603799.SH,华友钴业,14.7238,-1.1151,,,,
600137.SH,浪莎股份,0.6524,-1.1155,,,,
000561.SZ,烽火电子,1.0738,-1.1194,,,,
688246.SH,嘉和美康,0.2453,-1.1209,,,,
001268.SZ,联合精密,0.8515,-1.1211,,,,
002163.SZ,海南发展,0.5627,-1.1215,,,,
002109.SZ,兴化股份,0.4134,-1.1215,,,,
603068.SH,博通集成,0.3490,-1.1216,,,,
300919.SZ,中伟股份,3.3912,-1.1221,,,,
601336.SH,新华保险,1.1055,-1.1244,,,,
600189.SH,泉阳泉,0.4041,-1.1254,,,,
600100.SH,同方股份,0.7120,-1.1261,,,,
300164.SZ,通源石油,0.8896,-1.1261,,,,
605090.SH,九丰能源,6.8080,-1.1273,,,,
002062.SZ,宏润建设,0.8054,-1.1278,,,,
300738.SZ,奥飞数据,0.5535,-1.1287,,,,
600725.SH,云维股份,0.1760,-1.1299,,,,
300116.SZ,保力新,0.4921,-1.1299,,,,
002002.SZ,鸿达兴业,1.7120,-1.1299,,,,
600255.SH,鑫科材料,0.4029,-1.1321,,,,
600223.SH,鲁商发展,0.4807,-1.1321,,,,
002448.SZ,中原内配,0.2418,-1.1327,,,,
300588.SZ,熙菱信息,0.7872,-1.1331,,,,
002650.SZ,加加食品,1.1621,-1.1338,,,,
301176.SZ,逸豪新材,0.7098,-1.1340,,,,
600316.SH,洪都航空,1.5919,-1.1373,,,,
688151.SH,华强科技,0.2737,-1.1407,,,,
301098.SZ,金埔园林,0.1850,-1.1417,,,,
300138.SZ,晨光生物,0.7649,-1.1418,,,,
300208.SZ,青岛中程,0.5310,-1.1423,,,,
600460.SH,士兰微,5.2473,-1.1437,,,,
300036.SZ,超图软件,0.8944,-1.1468,,,,
000546.SZ,金圆股份,2.2049,-1.1471,,,,
600741.SH,华域汽车,2.9625,-1.1473,,,,
300113.SZ,顺网科技,0.6292,-1.1516,,,,
600620.SH,天宸股份,0.3031,-1.1525,,,,
600828.SH,茂业商业,0.1881,-1.1527,,,,
603825.SH,华扬联众,0.7519,-1.1538,,,,
002668.SZ,奥马电器,1.5034,-1.1551,,,,
600626.SH,申达股份,0.1179,-1.1561,,,,
300466.SZ,赛摩智能,0.2299,-1.1561,,,,
301289.SZ,国缆检测,0.1777,-1.1575,,,,
002161.SZ,远望谷,0.6806,-1.1583,,,,
300772.SZ,运达股份,3.9419,-1.1585,,,,
002356.SZ,赫美集团,0.3264,-1.1589,,,,
002926.SZ,华西证券,1.2072,-1.1628,,,,
000680.SZ,山推股份,0.5039,-1.1628,,,,
601677.SH,明泰铝业,1.5233,-1.1651,,,,
000677.SZ,恒天海龙,1.6498,-1.1662,,,,
002314.SZ,南山控股,1.2765,-1.1696,,,,
000795.SZ,英洛华,1.1267,-1.1696,,,,
300328.SZ,宜安科技,0.6579,-1.1704,,,,
601116.SH,三江购物,0.2151,-1.1710,,,,
600467.SH,好当家,0.3391,-1.1719,,,,
688047.SH,龙芯中科,1.8235,-1.1728,,,,
002828.SZ,贝肯能源,3.6323,-1.1730,,,,
605169.SH,洪通燃气,0.5565,-1.1737,,,,
300291.SZ,百纳千成,0.2494,-1.1737,,,,
688353.SH,华盛锂电,0.6761,-1.1743,,,,
688292.SH,浩瀚深度,0.2259,-1.1749,,,,
002553.SZ,南方精工,2.2818,-1.1755,,,,
600575.SH,淮河能源,0.7251,-1.1765,,,,
600023.SH,浙能电力,0.5394,-1.1765,,,,
000698.SZ,沈阳化工,0.1917,-1.1765,,,,
600655.SH,豫园股份,0.5893,-1.1782,,,,
600578.SH,京能电力,0.6042,-1.1799,,,,
600340.SH,华夏幸福,0.6456,-1.1811,,,,
300626.SZ,华瑞股份,0.1429,-1.1820,,,,
600182.SH,S*ST佳通,0.1076,-1.1824,,,,
603171.SH,税友股份,0.1778,-1.1832,,,,
002353.SZ,杰瑞股份,1.5480,-1.1838,,,,
000909.SZ,数源科技,1.6948,-1.1848,,,,
300273.SZ,*ST和佳,0.3344,-1.1858,,,,
002032.SZ,苏泊尔,0.7978,-1.1871,,,,
603608.SH,天创时尚,0.0546,-1.1876,,,,
600509.SH,天富能源,0.6759,-1.1905,,,,
600307.SH,酒钢宏兴,0.3068,-1.1905,,,,
688082.SH,盛美上海,2.1693,-1.1932,,,,
300352.SZ,北信源,0.6531,-1.1933,,,,
603236.SH,移远通信,3.1380,-1.1936,,,,
688010.SH,福光股份,0.0929,-1.1943,,,,
300684.SZ,中石科技,1.2478,-1.1947,,,,
002157.SZ,正邦科技,2.8354,-1.1952,,,,
601901.SH,方正证券,1.1140,-1.1958,,,,
603506.SH,南都物业,0.1590,-1.1962,,,,
000949.SZ,新乡化纤,0.3423,-1.1976,,,,
300051.SZ,三五互联,0.1436,-1.1986,,,,
603260.SH,合盛硅业,10.0706,-1.1990,,,,
603106.SH,恒银科技,0.3341,-1.2000,,,,
600726.SH,*ST华源,0.0714,-1.2000,,,,
600679.SH,上海凤凰,0.1028,-1.2035,,,,
300033.SZ,同花顺,1.8446,-1.2057,,,,
605599.SH,菜百股份,0.1716,-1.2061,,,,
000822.SZ,山东海化,1.5680,-1.2063,,,,
000731.SZ,四川美丰,1.6336,-1.2075,,,,
002751.SZ,*ST易尚,0.2816,-1.2113,,,,
688396.SH,华润微,1.1926,-1.2120,,,,
601838.SH,成都银行,4.2614,-1.2148,,,,
300656.SZ,民德电子,0.6236,-1.2152,,,,
002911.SZ,佛燃能源,1.3779,-1.2156,,,,
605167.SH,利柏特,0.6488,-1.2165,,,,
603877.SH,太平鸟,0.1318,-1.2174,,,,
300005.SZ,探路者,0.4156,-1.2179,,,,
839725.BJ,惠丰钻石,0.1156,-1.2195,,,,
300075.SZ,数字政通,3.7997,-1.2195,,,,
300126.SZ,锐奇股份,0.1104,-1.2216,,,,
600986.SH,浙文互联,0.9460,-1.2220,,,,
603706.SH,东方环宇,0.3594,-1.2227,,,,
688711.SH,宏微科技,1.1532,-1.2229,,,,
600490.SH,鹏欣资源,0.5113,-1.2232,,,,
600854.SH,春兰股份,0.2196,-1.2245,,,,
601216.SH,君正集团,0.7856,-1.2255,,,,
600288.SH,大恒科技,0.2222,-1.2257,,,,
000037.SZ,深南电A,0.4162,-1.2262,,,,
601005.SH,重庆钢铁,0.3513,-1.2270,,,,
000540.SZ,中天金融,4.3004,-1.2270,,,,
600598.SH,北大荒,1.7897,-1.2310,,,,
603196.SH,日播时尚,0.3512,-1.2329,,,,
603979.SH,金诚信,0.4015,-1.2346,,,,
301100.SZ,风光股份,0.3363,-1.2346,,,,
688036.SH,传音控股,1.2451,-1.2348,,,,
688626.SH,翔宇医疗,0.6183,-1.2368,,,,
002106.SZ,莱宝高科,0.7076,-1.2376,,,,
600132.SH,重庆啤酒,2.7606,-1.2378,,,,
000799.SZ,酒鬼酒,4.2209,-1.2403,,,,
600108.SH,亚盛集团,0.5225,-1.2422,,,,
605358.SH,立昂微,3.9903,-1.2443,,,,
002419.SZ,天虹股份,0.9571,-1.2456,,,,
002791.SZ,坚朗五金,2.1914,-1.2458,,,,
300266.SZ,兴源环境,0.3779,-1.2461,,,,
600581.SH,八一钢铁,0.5975,-1.2469,,,,
002676.SZ,顺威股份,0.3800,-1.2469,,,,
301326.SZ,捷邦科技,0.4097,-1.2474,,,,
000612.SZ,焦作万方,0.6418,-1.2478,,,,
300480.SZ,光力科技,0.5002,-1.2508,,,,
603866.SH,桃李面包,0.7897,-1.2509,,,,
002614.SZ,奥佳华,3.8733,-1.2514,,,,
003002.SZ,壶化股份,3.3289,-1.2517,,,,
836263.BJ,中航泰达,0.0077,-1.2522,,,,
002798.SZ,帝欧家居,0.1033,-1.2535,,,,
688230.SH,芯导科技,0.1802,-1.2542,,,,
600446.SH,金证股份,2.4944,-1.2545,,,,
601399.SH,国机重装,0.7076,-1.2579,,,,
600197.SH,伊力特,1.3280,-1.2587,,,,
600660.SH,福耀玻璃,3.8758,-1.2594,,,,
603300.SH,华铁应急,0.7775,-1.2598,,,,
002724.SZ,海洋王,0.1591,-1.2609,,,,
000627.SZ,天茂集团,0.6297,-1.2618,,,,
688158.SH,优刻得-W,0.4933,-1.2648,,,,
002635.SZ,安洁科技,1.0459,-1.2649,,,,
300541.SZ,先进数通,0.8917,-1.2658,,,,
300012.SZ,华测检测,1.1898,-1.2658,,,,
600053.SH,九鼎投资,0.2148,-1.2667,,,,
300275.SZ,梅安森,0.2603,-1.2690,,,,
300300.SZ,海峡创新,0.3020,-1.2723,,,,
603353.SH,和顺石油,0.1358,-1.2735,,,,
600536.SH,中国软件,17.8089,-1.2738,,,,
688037.SH,芯源微,2.9892,-1.2740,,,,
002982.SZ,湘佳股份,0.7919,-1.2758,,,,
002458.SZ,益生股份,6.5039,-1.2766,,,,
600131.SH,国网信通,1.1637,-1.2782,,,,
300182.SZ,捷成股份,1.3713,-1.2793,,,,
301175.SZ,中科环保,0.6218,-1.2800,,,,
601968.SH,宝钢包装,0.0916,-1.2821,,,,
600206.SH,有研新材,2.7882,-1.2821,,,,
002445.SZ,中南文化,0.4590,-1.2821,,,,
002267.SZ,陕天然气,1.3904,-1.2821,,,,
688305.SH,科德数控,1.9062,-1.2845,,,,
688223.SH,晶科能源,3.2322,-1.2850,,,,
300886.SZ,华业香料,0.1480,-1.2881,,,,
300220.SZ,金运激光,0.2594,-1.2898,,,,
600545.SH,卓郎智能,0.2044,-1.2903,,,,
688130.SH,晶华微,0.1460,-1.2909,,,,
688227.SH,品高股份,0.0737,-1.2913,,,,
002779.SZ,中坚科技,0.0896,-1.2965,,,,
001316.SZ,润贝航科,1.5638,-1.2990,,,,
000672.SZ,上峰水泥,1.0586,-1.2998,,,,
002953.SZ,日丰股份,0.5508,-1.2998,,,,
301318.SZ,维海德,0.7900,-1.3023,,,,
688001.SH,华兴源创,0.6922,-1.3027,,,,
002375.SZ,亚厦股份,0.3206,-1.3043,,,,
300469.SZ,信息发展,0.2309,-1.3053,,,,
603256.SH,宏和科技,0.2841,-1.3062,,,,
603730.SH,岱美股份,0.3659,-1.3063,,,,
300748.SZ,金力永磁,2.5128,-1.3078,,,,
000158.SZ,常山北明,1.0393,-1.3093,,,,
002581.SZ,未名医药,1.5407,-1.3098,,,,
600583.SH,海油工程,0.6347,-1.3100,,,,
300416.SZ,苏试试验,1.4647,-1.3100,,,,
300027.SZ,华谊兄弟,0.6244,-1.3100,,,,
002908.SZ,德生科技,2.3354,-1.3150,,,,
000625.SZ,长安汽车,24.8079,-1.3158,,,,
688051.SH,佳华科技,0.0498,-1.3174,,,,
002578.SZ,闽发铝业,0.8535,-1.3187,,,,
603960.SH,克来机电,0.2961,-1.3193,,,,
600354.SH,敦煌种业,0.6368,-1.3201,,,,
600238.SH,海南椰岛,0.6491,-1.3211,,,,
300402.SZ,宝色股份,0.6844,-1.3216,,,,
688165.SH,埃夫特-U,0.1412,-1.3221,,,,
688536.SH,思瑞浦,1.1794,-1.3221,,,,
300587.SZ,天铁股份,1.2352,-1.3228,,,,
603327.SH,福蓉科技,0.5201,-1.3241,,,,
603987.SH,康德莱,2.1442,-1.3245,,,,
000657.SZ,中钨高新,1.7175,-1.3250,,,,
000002.SZ,万科A,11.5428,-1.3253,,,,
688182.SH,灿勤科技,0.2089,-1.3261,,,,
600096.SH,云天化,8.4449,-1.3265,,,,
600882.SH,妙可蓝多,1.7806,-1.3269,,,,
002207.SZ,准油股份,2.7880,-1.3274,,,,
002064.SZ,华峰化学,1.1675,-1.3274,,,,
300861.SZ,美畅股份,2.1679,-1.3297,,,,
600295.SH,鄂尔多斯,1.1286,-1.3300,,,,
002459.SZ,晶澳科技,7.5918,-1.3303,,,,
600150.SH,中国船舶,9.2869,-1.3322,,,,
601969.SH,海南矿业,0.5802,-1.3333,,,,
002681.SZ,奋达科技,0.6880,-1.3333,,,,
000589.SZ,贵州轮胎,0.5491,-1.3363,,,,
688363.SH,华熙生物,2.7488,-1.3371,,,,
003037.SZ,三和管桩,0.7287,-1.3378,,,,
603712.SH,七一二,2.1609,-1.3408,,,,
300354.SZ,东华测试,1.7700,-1.3421,,,,
300426.SZ,唐德影视,0.1052,-1.3423,,,,
000417.SZ,合肥百货,0.7751,-1.3423,,,,
301221.SZ,光庭信息,0.4250,-1.3424,,,,
600647.SH,同达创业,0.2712,-1.3439,,,,
000547.SZ,航天发展,2.3404,-1.3462,,,,
688112.SH,鼎阳科技,0.9514,-1.3473,,,,
002278.SZ,神开股份,0.6868,-1.3487,,,,
300290.SZ,荣科科技,0.3847,-1.3514,,,,
603536.SH,惠发食品,0.1987,-1.3554,,,,
600584.SH,长电科技,3.0479,-1.3569,,,,
300085.SZ,银之杰,0.4773,-1.3598,,,,
688798.SH,艾为电子,0.4638,-1.3611,,,,
300655.SZ,晶瑞电材,1.3150,-1.3619,,,,
300271.SZ,华宇软件,0.8444,-1.3636,,,,
300223.SZ,北京君正,2.1658,-1.3654,,,,
601952.SH,苏垦农发,1.0536,-1.3655,,,,
603929.SH,亚翔集成,0.1872,-1.3661,,,,
603290.SH,斯达半导,3.4356,-1.3664,,,,
300037.SZ,新宙邦,3.2201,-1.3690,,,,
600715.SH,文投控股,0.3190,-1.3699,,,,
603959.SH,百利科技,0.4394,-1.3721,,,,
000157.SZ,中联重科,1.4148,-1.3722,,,,
301113.SZ,雅艺科技,0.2831,-1.3725,,,,
688209.SH,英集芯,0.1837,-1.3725,,,,
603138.SH,海量数据,4.6880,-1.3734,,,,
601375.SH,中原证券,0.7243,-1.3736,,,,
688090.SH,瑞松科技,0.2881,-1.3746,,,,
002538.SZ,司尔特,0.9640,-1.3761,,,,
688259.SH,创耀科技,0.4974,-1.3783,,,,
003018.SZ,金富科技,0.5461,-1.3793,,,,
600009.SH,上海机场,7.9947,-1.3805,,,,
600063.SH,皖维高新,2.1339,-1.3812,,,,
600318.SH,新力金融,0.7652,-1.3825,,,,
301278.SZ,快可电子,1.1982,-1.3827,,,,
301158.SZ,德石股份,0.3637,-1.3843,,,,
000863.SZ,三湘印象,0.6495,-1.3850,,,,
300591.SZ,万里马,0.2378,-1.3861,,,,
002658.SZ,雪迪龙,1.9672,-1.3873,,,,
603843.SH,正平股份,0.2391,-1.3889,,,,
600331.SH,宏达股份,0.3847,-1.3889,,,,
300931.SZ,通用电梯,0.0775,-1.3889,,,,
300853.SZ,申昊科技,0.1846,-1.3894,,,,
688330.SH,宏力达,0.5452,-1.3896,,,,
300596.SZ,利安隆,1.2291,-1.3922,,,,
300366.SZ,创意信息,0.9879,-1.3924,,,,
002041.SZ,登海种业,1.3598,-1.3929,,,,
002241.SZ,歌尔股份,13.3296,-1.3957,,,,
002055.SZ,得润电子,0.6929,-1.3958,,,,
000498.SZ,山东路桥,1.0791,-1.3970,,,,
605399.SH,晨光新材,0.7486,-1.3973,,,,
603817.SH,海峡环保,0.2580,-1.3975,,,,
300634.SZ,彩讯股份,2.5956,-1.3977,,,,
002116.SZ,中国海诚,0.4711,-1.4002,,,,
603195.SH,公牛集团,1.0699,-1.4055,,,,
002414.SZ,高德红外,2.5695,-1.4061,,,,
301195.SZ,北路智控,0.7285,-1.4075,,,,
000831.SZ,中国稀土,9.9628,-1.4080,,,,
601208.SH,东材科技,1.5067,-1.4085,,,,
601003.SH,柳钢股份,0.1147,-1.4085,,,,
600496.SH,精工钢构,0.9283,-1.4085,,,,
300542.SZ,新晨科技,0.4750,-1.4085,,,,
002386.SZ,天原股份,1.2454,-1.4085,,,,
301282.SZ,金禄电子,0.7906,-1.4090,,,,
688045.SH,必易微,0.2362,-1.4115,,,,
002689.SZ,远大智能,1.6029,-1.4118,,,,
000663.SZ,永安林业,0.6724,-1.4134,,,,
