,index,ts_code,trade_date,pct_chg,amount
3658,3190,600619.SH,20221017,0.3295,51680.692
3659,2531,301089.SZ,20221017,0.3281,195180.763
3660,3613,601618.SH,20221017,0.3279,123812.771
3661,21,000028.SZ,20221017,0.3265,68446.485
3662,3201,600635.SH,20221017,0.3257,44015.71
3663,2902,600251.SH,20221017,0.3257,65560.427
3664,2772,600097.SH,20221017,0.3226,15668.402
3665,4212,603938.SH,20221017,0.3224,280250.539
3666,729,002237.SZ,20221017,0.3215,58071.075
3667,2745,600060.SH,20221017,0.32,276716.785
3668,1429,002978.SZ,20221017,0.32,36950.2
3669,273,000751.SZ,20221017,0.3195,32759.016
3670,3741,603043.SH,20221017,0.3191,26698.49
3671,3028,600409.SH,20221017,0.319,103316.219
3672,4135,603806.SH,20221017,0.3173,293954.795
3673,48,000066.SZ,20221017,0.3171,458287.826
3674,3681,601933.SH,20221017,0.3155,71480.77
3675,3447,600936.SH,20221017,0.3135,12911.87
3676,1105,002626.SZ,20221017,0.3119,53685.782
3677,1522,300033.SZ,20221017,0.3117,178202.214
3678,3541,601168.SH,20221017,0.3112,172870.863
3679,3921,603330.SH,20221017,0.3082,65015.172
3680,3263,600711.SH,20221017,0.3077,144280.421
3681,4867,833266.BJ,20221017,0.3077,2451.565
3682,54,000089.SZ,20221017,0.3067,68863.349
3683,2916,600269.SH,20221017,0.3067,24780.168
3684,3078,600490.SH,20221017,0.3067,60080.562
3685,2947,600309.SH,20221017,0.303,618087.128
3686,4840,830964.BJ,20221017,0.303,537.156
3687,2939,600300.SH,20221017,0.3021,42396.615
3688,4929,839946.BJ,20221017,0.3012,467.756
3689,4075,603685.SH,20221017,0.3006,8750.82
3690,444,001203.SZ,20221017,0.2982,26980.543
3691,3130,600551.SH,20221017,0.2973,7441.781
3692,3470,600979.SH,20221017,0.2959,54649.182
3693,230,000686.SZ,20221017,0.2959,56004.202
3694,793,002303.SZ,20221017,0.2959,70403.897
3695,3443,600928.SH,20221017,0.295,29829.612
3696,1466,003017.SZ,20221017,0.295,12033.923
3697,990,002506.SZ,20221017,0.2941,198592.167
3698,1523,300034.SZ,20221017,0.2936,230678.668
3699,3687,601963.SH,20221017,0.2928,19349.681
3700,3350,600807.SH,20221017,0.2924,20050.714
3701,1559,300073.SZ,20221017,0.2923,902414.954
3702,4916,838030.BJ,20221017,0.2907,1125.339
3703,4415,688066.SH,20221017,0.2896,100759.602
3704,3272,600720.SH,20221017,0.2887,96266.029
3705,1058,002576.SZ,20221017,0.2878,116181.071
3706,4893,835508.BJ,20221017,0.2861,152.513
3707,4887,835179.BJ,20221017,0.2849,1726.181
3708,18,000025.SZ,20221017,0.2839,162050.384
3709,1996,300526.SZ,20221017,0.2835,69639.202
3710,3276,600725.SH,20221017,0.2833,23004.975
3711,2588,301162.SZ,20221017,0.2832,32942.495
3712,3001,600375.SH,20221017,0.2821,17562.726
3713,792,002302.SZ,20221017,0.2821,60378.638
3714,701,002208.SZ,20221017,0.2817,47165.085
3715,3997,603538.SH,20221017,0.2808,139292.851
3716,459,001222.SZ,20221017,0.2782,107304.651
3717,486,001318.SZ,20221017,0.2776,49694.401
3718,4338,605366.SH,20221017,0.2772,184484.472
3719,1007,002524.SZ,20221017,0.277,225929.589
3720,3059,600463.SH,20221017,0.277,21592.518
3721,2748,600063.SH,20221017,0.277,257738.383
3722,1885,300413.SZ,20221017,0.2767,164414.462
3723,1963,300492.SZ,20221017,0.2763,15179.734
3724,1677,300196.SZ,20221017,0.2762,42487.774
3725,3474,600983.SH,20221017,0.2751,4659.556
3726,813,002323.SZ,20221017,0.274,52106.53
3727,1339,002879.SZ,20221017,0.2727,24822.88
3728,4274,605089.SH,20221017,0.2719,18072.628
3729,2647,301239.SZ,20221017,0.2716,105786.323
3730,2363,300908.SZ,20221017,0.2703,30837.58
3731,3192,600621.SH,20221017,0.27,101061.524
3732,329,000831.SZ,20221017,0.2689,1015182.527
3733,3112,600529.SH,20221017,0.266,513536.955
3734,1229,002759.SZ,20221017,0.2633,76181.792
3735,234,000692.SZ,20221017,0.2632,29262.426
3736,292,000785.SZ,20221017,0.2611,33690.262
3737,3857,603218.SH,20221017,0.2609,182354.692
3738,2529,301087.SZ,20221017,0.2606,71441.157
3739,3672,601900.SH,20221017,0.2601,18115.381
3740,3548,601198.SH,20221017,0.2587,126940.496
3741,1136,002657.SZ,20221017,0.2586,352566.169
3742,4629,688321.SH,20221017,0.2575,53660.594
3743,2099,300631.SZ,20221017,0.2573,49149.515
3744,1122,002643.SZ,20221017,0.2572,134192.043
3745,2963,600328.SH,20221017,0.2562,162929.285
3746,4543,688217.SH,20221017,0.2558,47438.941
3747,1269,002803.SZ,20221017,0.2553,114555.042
3748,88,000422.SZ,20221017,0.2543,292622.186
3749,92,000428.SZ,20221017,0.2538,174583.954
3750,3453,600958.SH,20221017,0.2516,253716.51
3751,2727,600032.SH,20221017,0.251,57619.634
3752,998,002515.SZ,20221017,0.2481,22990.989
3753,756,002266.SZ,20221017,0.2481,40765.023
3754,2192,300727.SZ,20221017,0.246,60095.187
3755,695,002202.SZ,20221017,0.2457,250255.552
3756,2636,301226.SZ,20221017,0.2443,45824.08
3757,3353,600810.SH,20221017,0.2442,37756.346
3758,4312,605228.SH,20221017,0.2424,9283.056
3759,929,002440.SZ,20221017,0.2424,33986.771
3760,4827,688787.SH,20221017,0.2416,35687.573
3761,3619,601665.SH,20221017,0.2415,35401.285
3762,4335,605339.SH,20221017,0.2404,10725.377
3763,764,002274.SZ,20221017,0.2398,40448.485
3764,388,000926.SZ,20221017,0.2375,81678.885
3765,1403,002949.SZ,20221017,0.2353,19986.393
3766,2146,300679.SZ,20221017,0.2341,115851.836
3767,72,000401.SZ,20221017,0.2334,59686.762
3768,43,000060.SZ,20221017,0.232,80800.094
3769,1881,300409.SZ,20221017,0.2313,174497.271
3770,3021,600398.SH,20221017,0.2309,33506.675
3771,3295,600744.SH,20221017,0.2309,27042.457
3772,3586,601398.SH,20221017,0.2304,1115347.729
3773,4071,603680.SH,20221017,0.2296,21498.698
3774,834,002344.SZ,20221017,0.2294,37962.698
3775,1558,300072.SZ,20221017,0.2268,45153.783
3776,430,000983.SZ,20221017,0.224,1381726.356
3777,4849,831689.BJ,20221017,0.2237,1054.89
3778,981,002497.SZ,20221017,0.2233,592102.744
3779,4033,603610.SH,20221017,0.2227,102506.193
3780,2784,600110.SH,20221017,0.2227,144264.699
3781,350,000877.SZ,20221017,0.222,108383.272
3782,3555,601218.SH,20221017,0.2217,61577.571
3783,4165,603866.SH,20221017,0.2212,68721.112
3784,23,000030.SZ,20221017,0.2208,20970.52
3785,3030,600415.SH,20221017,0.2203,110021.356
3786,279,000758.SZ,20221017,0.2193,90175.914
3787,2268,300811.SZ,20221017,0.2187,46127.438
3788,3861,603222.SH,20221017,0.2172,63949.057
3789,654,002160.SZ,20221017,0.2169,56262.917
3790,185,000617.SZ,20221017,0.2165,94544.826
3791,295,000789.SZ,20221017,0.2157,28884.703
3792,2994,600367.SH,20221017,0.2154,120491.674
3793,1198,002726.SZ,20221017,0.2139,52656.627
3794,3400,600864.SH,20221017,0.2128,47332.461
3795,4193,603906.SH,20221017,0.2128,95533.758
3796,1226,002756.SZ,20221017,0.2108,822081.765
3797,3588,601456.SH,20221017,0.2107,181027.948
3798,3665,601881.SH,20221017,0.2064,200341.694
3799,155,000572.SZ,20221017,0.2062,46347.662
3800,4531,688203.SH,20221017,0.206,51694.477
3801,319,000819.SZ,20221017,0.2058,245902.604
3802,4044,603629.SH,20221017,0.2054,59074.757
3803,3156,600582.SH,20221017,0.2024,188976.49
3804,2436,300987.SZ,20221017,0.1963,38155.231
3805,4894,835640.BJ,20221017,0.1954,1921.003
3806,1062,002580.SZ,20221017,0.1953,291500.938
3807,3654,601857.SH,20221017,0.1934,513878.411
3808,3096,600511.SH,20221017,0.1934,107983.046
3809,3114,600531.SH,20221017,0.1905,96720.217
3810,4884,834682.BJ,20221017,0.1894,1042.286
3811,3874,603238.SH,20221017,0.1889,6328.51
3812,4637,688330.SH,20221017,0.1874,50770.543
3813,3083,600497.SH,20221017,0.1873,401830.856
3814,474,001268.SZ,20221017,0.1872,82911.895
3815,3843,603199.SH,20221017,0.1869,37301.755
3816,3546,601187.SH,20221017,0.1869,42426.06
3817,4896,835985.BJ,20221017,0.1852,27827.155
3818,3209,600643.SH,20221017,0.1845,23423.026
3819,2343,300887.SZ,20221017,0.1837,58620.871
3820,4854,831856.BJ,20221017,0.1835,154.125
3821,4487,688155.SH,20221017,0.183,35408.856
3822,3682,601939.SH,20221017,0.1821,223239.569
3823,854,002365.SZ,20221017,0.1812,101074.518
3824,4269,605077.SH,20221017,0.1754,23354.197
3825,1516,300026.SZ,20221017,0.1754,663913.909
3826,3607,601607.SH,20221017,0.1745,193346.493
3827,1140,002661.SZ,20221017,0.1739,46284.283
3828,1032,002550.SZ,20221017,0.1736,127679.158
3829,2685,301333.SZ,20221017,0.1733,56753.82
3830,4879,834062.BJ,20221017,0.1727,6502.312
3831,4524,688196.SH,20221017,0.1722,45987.115
3832,4865,832735.BJ,20221017,0.1719,786.269
3833,77,000408.SZ,20221017,0.1719,287943.644
3834,3187,600616.SH,20221017,0.1706,35666.253
3835,746,002254.SZ,20221017,0.1679,131668.205
3836,1935,300464.SZ,20221017,0.1678,59417.021
3837,2169,300702.SZ,20221017,0.1677,84837.658
3838,965,002481.SZ,20221017,0.1664,54743.745
3839,603,002107.SZ,20221017,0.165,46206.225
3840,2927,600284.SH,20221017,0.165,36163.116
3841,2884,600229.SH,20221017,0.1645,9219.545
3842,1124,002645.SZ,20221017,0.1637,63442.417
3843,1219,002748.SZ,20221017,0.1635,30508.601
3844,220,000672.SZ,20221017,0.1627,71790.046
3845,3504,601019.SH,20221017,0.1608,28493.86
3846,3811,603156.SH,20221017,0.1582,24813.436
3847,4881,834475.BJ,20221017,0.1572,1207.505
3848,2019,300550.SZ,20221017,0.1571,49479.562
3849,1672,300191.SZ,20221017,0.1554,56303.224
3850,2107,300639.SZ,20221017,0.1538,231733.834
3851,2442,300993.SZ,20221017,0.1534,26061.577
3852,2630,301217.SZ,20221017,0.1514,58772.939
3853,2765,600084.SH,20221017,0.1499,21165.511
3854,916,002427.SZ,20221017,0.1466,13654.728
3855,2111,300643.SZ,20221017,0.1458,45537.736
3856,2930,600288.SH,20221017,0.1444,20337.382
3857,63,000156.SZ,20221017,0.1441,28533.163
3858,3552,601211.SH,20221017,0.1441,178142.475
3859,1643,300160.SZ,20221017,0.1439,80783.703
3860,1051,002569.SZ,20221017,0.1437,3161.915
3861,3460,600966.SH,20221017,0.142,20593.16
3862,948,002461.SZ,20221017,0.1418,62884.117
3863,14,000019.SZ,20221017,0.1403,46344.075
3864,1729,300251.SZ,20221017,0.1401,90410.835
3865,2750,600066.SH,20221017,0.1389,78449.234
3866,2755,600073.SH,20221017,0.1355,95431.389
3867,1440,002989.SZ,20221017,0.1343,39521.991
3868,286,000776.SZ,20221017,0.1331,466993.102
3869,4228,603976.SH,20221017,0.1313,36402.406
3870,1257,002790.SZ,20221017,0.1311,10503.458
3871,4824,688778.SH,20221017,0.1291,160438.08
3872,3958,603393.SH,20221017,0.1282,229487.441
3873,3070,600480.SH,20221017,0.1272,46358.705
3874,3018,600395.SH,20221017,0.1253,241358.45
3875,3090,600505.SH,20221017,0.125,30153.064
3876,214,000666.SZ,20221017,0.1236,73586.797
3877,1011,002529.SZ,20221017,0.1222,62474.475
3878,335,000848.SZ,20221017,0.122,38189.791
3879,161,000586.SZ,20221017,0.1217,20363.371
3880,4913,837242.BJ,20221017,0.1214,505.988
3881,3540,601166.SH,20221017,0.1211,632374.239
3882,1018,002536.SZ,20221017,0.1198,85069.377
3883,4832,688799.SH,20221017,0.1149,33111.935
3884,3569,601311.SH,20221017,0.1126,109062.653
3885,3034,600420.SH,20221017,0.1126,54769.848
3886,2744,600059.SH,20221017,0.1121,42980.216
3887,4179,603886.SH,20221017,0.1113,32098.977
3888,3550,601200.SH,20221017,0.1089,29013.066
3889,2135,300668.SZ,20221017,0.1085,13731.0
3890,3971,603477.SH,20221017,0.1082,291933.738
3891,2243,300783.SZ,20221017,0.1082,40649.09
3892,2919,600273.SH,20221017,0.1076,99151.39
3893,4857,832089.BJ,20221017,0.1048,284.33
3894,2323,300866.SZ,20221017,0.1045,104353.433
3895,2699,430510.BJ,20221017,0.1045,1074.311
3896,263,000729.SZ,20221017,0.1041,205924.354
3897,1301,002838.SZ,20221017,0.1022,67605.101
3898,2893,600238.SH,20221017,0.1017,65949.804
3899,4850,831726.BJ,20221017,0.1011,498.084
3900,2492,301046.SZ,20221017,0.1006,52284.506
3901,3800,603127.SH,20221017,0.1003,375605.089
3902,2493,301047.SZ,20221017,0.0999,65602.027
3903,2908,600259.SH,20221017,0.0998,191717.346
3904,2454,301005.SZ,20221017,0.0986,11205.894
3905,653,002159.SZ,20221017,0.0949,17914.635
3906,4852,831832.BJ,20221017,0.0948,1953.862
3907,2358,300902.SZ,20221017,0.0942,53256.055
3908,3849,603209.SH,20221017,0.0931,33132.687
3909,2391,300939.SZ,20221017,0.0919,66368.399
3910,4906,836720.BJ,20221017,0.091,1387.475
3911,1172,002695.SZ,20221017,0.0903,33426.092
3912,351,000878.SZ,20221017,0.0891,237059.308
3913,2512,301068.SZ,20221017,0.0858,7176.736
3914,4356,605580.SH,20221017,0.0845,6568.213
3915,3626,601688.SH,20221017,0.0806,244184.901
3916,1968,300497.SZ,20221017,0.0799,104289.447
3917,328,000830.SZ,20221017,0.0762,163178.78
3918,733,002241.SZ,20221017,0.0755,1382950.491
3919,1399,002945.SZ,20221017,0.0726,92950.381
3920,3842,603198.SH,20221017,0.0715,300855.943
3921,3662,601877.SH,20221017,0.0702,333299.052
3922,4178,603885.SH,20221017,0.0694,132714.72
3923,4939,871981.BJ,20221017,0.0687,916.042
3924,4043,603628.SH,20221017,0.0651,139268.886
3925,4414,688065.SH,20221017,0.0634,95594.891
3926,2246,300787.SZ,20221017,0.0611,67687.068
3927,3126,600547.SH,20221017,0.058,244258.672
3928,3787,603109.SH,20221017,0.0544,83926.469
3929,1373,002916.SZ,20221017,0.0522,125722.678
3930,1969,300498.SZ,20221017,0.0456,876059.046
3931,2740,600055.SH,20221017,0.045,409253.581
3932,1285,002821.SZ,20221017,0.0335,1434176.362
3933,2298,300841.SZ,20221017,0.0333,89141.764
3934,899,002410.SZ,20221017,0.0211,315399.392
3935,4930,870204.BJ,20221017,0.0,617.467
3936,2162,300695.SZ,20221017,0.0,14196.968
3937,356,000886.SZ,20221017,0.0,29086.582
3938,2773,600098.SH,20221017,0.0,149633.85
3939,2346,300890.SZ,20221017,0.0,87516.335
3940,4931,870299.BJ,20221017,0.0,1651.45
3941,4870,833454.BJ,20221017,0.0,1940.456
3942,2621,301206.SZ,20221017,0.0,35120.838
3943,2443,300994.SZ,20221017,0.0,33854.364
3944,1767,300289.SZ,20221017,0.0,77488.458
3945,583,002087.SZ,20221017,0.0,22424.934
3946,365,000898.SZ,20221017,0.0,57627.137
3947,4017,603588.SH,20221017,0.0,55052.191
3948,672,002178.SZ,20221017,0.0,178594.084
3949,2711,600015.SH,20221017,0.0,88254.564
3950,336,000850.SZ,20221017,0.0,66031.331
3951,4262,605055.SH,20221017,0.0,8905.356
3952,4905,836675.BJ,20221017,0.0,821.881
3953,4847,831370.BJ,20221017,0.0,968.285
3954,437,000995.SZ,20221017,0.0,26800.897
3955,2735,600050.SH,20221017,0.0,196139.65
3956,334,000839.SZ,20221017,0.0,44405.995
3957,309,000806.SZ,20221017,0.0,7422.467
3958,4885,834765.BJ,20221017,0.0,355.602
3959,831,002341.SZ,20221017,0.0,49932.913
3960,783,002293.SZ,20221017,0.0,17160.284
3961,370,000903.SZ,20221017,0.0,17316.526
3962,2746,600061.SH,20221017,0.0,93951.702
3963,4433,688086.SH,20221017,0.0,11028.259
3964,2749,600064.SH,20221017,0.0,73334.207
3965,4853,831834.BJ,20221017,0.0,1936.213
3966,596,002100.SZ,20221017,0.0,267166.926
3967,867,002378.SZ,20221017,0.0,55257.598
3968,4882,834599.BJ,20221017,0.0,459.48
3969,377,000912.SZ,20221017,0.0,79081.015
3970,3701,601997.SH,20221017,0.0,93060.408
3971,1467,003018.SZ,20221017,0.0,55351.907
3972,3567,601288.SH,20221017,0.0,500341.936
3973,1319,002858.SZ,20221017,0.0,62566.914
3974,1321,002860.SZ,20221017,0.0,122469.285
3975,245,000709.SZ,20221017,0.0,119686.769
3976,1344,002884.SZ,20221017,0.0,40446.527
3977,250,000715.SZ,20221017,0.0,137938.119
3978,93,000429.SZ,20221017,0.0,6370.973
3979,3553,601212.SH,20221017,0.0,57138.674
3980,1382,002926.SZ,20221017,0.0,106540.348
3981,1022,002540.SZ,20221017,0.0,33573.073
3982,522,002024.SZ,20221017,0.0,48230.127
3983,3092,600507.SH,20221017,0.0,62642.59
3984,3545,601186.SH,20221017,0.0,180819.825
3985,982,002498.SZ,20221017,0.0,76031.482
3986,1443,002992.SZ,20221017,0.0,140751.527
3987,67,000166.SZ,20221017,0.0,122600.186
3988,264,000731.SZ,20221017,0.0,145626.298
3989,3014,600390.SH,20221017,0.0,55994.948
3990,55,000090.SZ,20221017,0.0,147169.073
3991,3002,600376.SH,20221017,0.0,73686.65
3992,1175,002698.SZ,20221017,0.0,79080.661
3993,3698,601992.SH,20221017,0.0,60352.638
3994,3231,600671.SH,20221017,0.0,8965.548
3995,127,000539.SZ,20221017,0.0,111732.105
3996,3579,601366.SH,20221017,0.0,6507.282
3997,198,000633.SZ,20221017,0.0,51168.641
3998,428,000981.SZ,20221017,0.0,40243.486
3999,3395,600859.SH,20221017,0.0,297820.11
4000,158,000581.SZ,20221017,0.0,39972.582
4001,3609,601609.SH,20221017,0.0,32286.665
4002,530,002032.SZ,20221017,0.0,60948.65
4003,3614,601619.SH,20221017,0.0,44274.65
4004,148,000564.SZ,20221017,0.0,65529.839
4005,3635,601727.SH,20221017,0.0,73440.966
4006,3639,601778.SH,20221017,0.0,105164.071
4007,3411,600876.SH,20221017,0.0,76637.286
4008,1252,002785.SZ,20221017,0.0,57367.354
4009,3651,601827.SH,20221017,0.0,19553.455
4010,3291,600740.SH,20221017,0.0,315366.639
4011,3286,600735.SH,20221017,0.0,43355.941
4012,3663,601878.SH,20221017,0.0,348004.649
4013,3664,601880.SH,20221017,0.0,69797.301
4014,3275,600724.SH,20221017,0.0,13555.355
4015,4353,605566.SH,20221017,0.0,8985.911
4016,3266,600714.SH,20221017,0.0,12476.696
4017,2993,600366.SH,20221017,0.0,129561.15
4018,3585,601390.SH,20221017,0.0,352403.348
4019,920,002431.SZ,20221017,0.0,79930.843
4020,187,000620.SZ,20221017,0.0,374283.53
4021,394,000932.SZ,20221017,0.0,142753.838
4022,3937,603358.SH,20221017,0.0,21987.739
4023,2843,600182.SH,20221017,0.0,6656.257
4024,4817,688739.SH,20221017,0.0,20604.587
4025,27,000035.SZ,20221017,0.0,119207.499
4026,2958,600322.SH,20221017,0.0,231018.991
4027,2921,600277.SH,20221017,0.0,145107.62
4028,2882,600227.SH,20221017,0.0,19134.881
4029,40,000056.SZ,20221017,0.0,50852.264
4030,182,000612.SZ,20221017,0.0,73338.73
4031,3906,603313.SH,20221017,0.0,24990.337
4032,2867,600210.SH,20221017,0.0,59202.191
4033,541,002043.SZ,20221017,0.0,85246.721
4034,291,000783.SZ,20221017,0.0,56920.049
4035,2913,600266.SH,20221017,0.0,77767.606
4036,416,000967.SZ,20221017,0.0,24134.829
4037,2949,600311.SH,20221017,0.0,8269.537
4038,4897,836077.BJ,20221017,-0.0214,15854.399
4039,2448,300999.SZ,20221017,-0.0226,330853.067
4040,4668,688377.SH,20221017,-0.0251,33305.538
4041,3222,600660.SH,20221017,-0.0268,314773.963
4042,2535,301093.SZ,20221017,-0.0351,35314.373
4043,1267,002801.SZ,20221017,-0.0352,50658.994
4044,2441,300992.SZ,20221017,-0.0387,138476.32
4045,3510,601066.SH,20221017,-0.0413,254600.787
4046,1386,002930.SZ,20221017,-0.0418,34740.799
4047,4108,603733.SH,20221017,-0.0431,27399.969
4048,1976,300505.SZ,20221017,-0.0433,117686.786
4049,2407,300957.SZ,20221017,-0.0452,205378.237
4050,4230,603978.SH,20221017,-0.0459,35391.01
4051,1481,003033.SZ,20221017,-0.0474,81012.434
4052,3605,601601.SH,20221017,-0.0481,220162.705
4053,3623,601677.SH,20221017,-0.0506,182681.547
4054,1016,002534.SZ,20221017,-0.057,160836.128
4055,4215,603949.SH,20221017,-0.0581,47109.785
4056,4674,688383.SH,20221017,-0.0601,40652.738
4057,4398,688046.SH,20221017,-0.0618,49507.347
4058,3730,603031.SH,20221017,-0.0716,50419.385
4059,3576,601336.SH,20221017,-0.0725,126322.415
4060,2180,300715.SZ,20221017,-0.0746,12541.282
4061,3977,603500.SH,20221017,-0.0752,11136.717
4062,1711,300233.SZ,20221017,-0.0756,121312.628
4063,1354,002895.SZ,20221017,-0.0809,140346.1
4064,313,000811.SZ,20221017,-0.089,91482.675
4065,3539,601163.SH,20221017,-0.0906,15771.906
4066,2693,430047.BJ,20221017,-0.0914,6473.455
4067,1093,002612.SZ,20221017,-0.0916,207689.174
4068,4289,605138.SH,20221017,-0.0922,30160.767
4069,3322,600775.SH,20221017,-0.0929,83428.664
4070,3972,603486.SH,20221017,-0.1,263367.963
4071,1381,002925.SZ,20221017,-0.1016,74027.181
4072,3617,601636.SH,20221017,-0.1029,152803.343
4073,1181,002705.SZ,20221017,-0.1124,95501.949
4074,1180,002703.SZ,20221017,-0.1126,264947.73
4075,1921,300450.SZ,20221017,-0.1141,442711.489
4076,2776,600101.SH,20221017,-0.1164,71850.689
4077,2829,600165.SH,20221017,-0.1167,52769.582
4078,4233,603982.SH,20221017,-0.1167,82971.942
4079,4656,688359.SH,20221017,-0.1181,92922.184
4080,1510,300019.SZ,20221017,-0.1193,70381.937
4081,4295,605167.SH,20221017,-0.1215,76678.028
4082,4927,839729.BJ,20221017,-0.1221,1116.449
4083,892,002403.SZ,20221017,-0.1222,87936.437
4084,3127,600548.SH,20221017,-0.1235,11374.84
4085,56,000096.SZ,20221017,-0.1235,14950.378
4086,3345,600801.SH,20221017,-0.1248,79500.2
4087,5,000007.SZ,20221017,-0.1259,52236.516
4088,4932,870436.BJ,20221017,-0.1272,1013.617
4089,498,001965.SZ,20221017,-0.1279,16453.321
4090,652,002158.SZ,20221017,-0.1304,147264.308
4091,2805,600132.SH,20221017,-0.1307,411198.967
4092,3317,600769.SH,20221017,-0.1351,21069.775
4093,4868,833346.BJ,20221017,-0.1362,1984.407
4094,3003,600377.SH,20221017,-0.1366,23077.506
4095,3812,603158.SH,20221017,-0.1387,29850.693
4096,2702,600000.SH,20221017,-0.1422,144892.076
4097,2023,300554.SZ,20221017,-0.145,89830.262
4098,2872,600216.SH,20221017,-0.1453,249826.525
4099,3848,603208.SH,20221017,-0.1458,35953.666
4100,3715,603013.SH,20221017,-0.146,17681.561
4101,972,002488.SZ,20221017,-0.1464,86509.222
4102,3200,600633.SH,20221017,-0.1495,119877.788
4103,2838,600176.SH,20221017,-0.1502,208091.538
4104,1977,300506.SZ,20221017,-0.1531,36149.111
4105,3289,600738.SH,20221017,-0.1534,34865.992
4106,1021,002539.SZ,20221017,-0.156,106009.819
4107,1183,002707.SZ,20221017,-0.157,163133.681
4108,3693,601985.SH,20221017,-0.1582,399809.556
4109,1686,300207.SZ,20221017,-0.1594,366702.053
4110,4333,605337.SH,20221017,-0.1594,25063.73
4111,4053,603655.SH,20221017,-0.1612,4734.656
4112,1369,002911.SZ,20221017,-0.1618,137339.19
4113,1089,002608.SZ,20221017,-0.1626,38600.76
4114,690,002197.SZ,20221017,-0.1653,1956666.699
4115,20,000027.SZ,20221017,-0.1689,70485.425
4116,594,002098.SZ,20221017,-0.1701,12937.344
4117,4066,603669.SH,20221017,-0.1718,20078.446
4118,4917,838163.BJ,20221017,-0.1733,469.602
4119,3306,600757.SH,20221017,-0.1795,46766.581
4120,4860,832225.BJ,20221017,-0.1832,1203.791
4121,4046,603633.SH,20221017,-0.1838,76732.524
4122,2213,300751.SZ,20221017,-0.1896,349728.592
4123,3537,601158.SH,20221017,-0.1905,23407.916
4124,3653,601838.SH,20221017,-0.1914,284291.109
4125,1722,300244.SZ,20221017,-0.1926,392871.066
4126,599,002103.SZ,20221017,-0.1927,163708.128
4127,2730,600036.SH,20221017,-0.1931,1997396.404
4128,2200,300737.SZ,20221017,-0.1961,60076.955
4129,435,000990.SZ,20221017,-0.1967,49823.291
4130,4265,605060.SH,20221017,-0.198,73847.307
4131,799,002309.SZ,20221017,-0.1984,82854.78
4132,3431,600901.SH,20221017,-0.1988,72752.361
4133,4856,832000.BJ,20221017,-0.1988,1036.923
4134,3865,603227.SH,20221017,-0.1992,96829.768
4135,4636,688329.SH,20221017,-0.2,153963.078
4136,4697,688439.SH,20221017,-0.2026,143811.939
4137,4400,688048.SH,20221017,-0.2048,161743.969
4138,3220,600657.SH,20221017,-0.2049,151658.372
4139,1045,002563.SZ,20221017,-0.2049,24913.086
4140,1079,002597.SZ,20221017,-0.2055,146121.736
4141,1361,002902.SZ,20221017,-0.2056,92250.697
4142,3647,601811.SH,20221017,-0.2058,35031.175
4143,4911,837092.BJ,20221017,-0.2065,1285.22
4144,414,000965.SZ,20221017,-0.2096,293150.333
4145,2962,600327.SH,20221017,-0.2096,40000.081
4146,2103,300635.SZ,20221017,-0.2143,16636.644
4147,3638,601777.SH,20221017,-0.2151,49673.51
4148,4582,688268.SH,20221017,-0.2158,186908.391
4149,2517,301073.SZ,20221017,-0.2162,82839.209
4150,3837,603191.SH,20221017,-0.2168,128628.682
4151,3573,601328.SH,20221017,-0.2169,223781.448
4152,2042,300573.SZ,20221017,-0.2192,173902.149
4153,1060,002578.SZ,20221017,-0.2193,91940.548
4154,4523,688195.SH,20221017,-0.2208,32553.35
4155,3403,600867.SH,20221017,-0.2225,121211.185
4156,2859,600199.SH,20221017,-0.2241,178946.986
4157,427,000980.SZ,20221017,-0.2278,118985.389
4158,4883,834639.BJ,20221017,-0.2294,5009.855
4159,32,000040.SZ,20221017,-0.2315,379659.863
4160,408,000958.SZ,20221017,-0.2336,42537.895
4161,958,002472.SZ,20221017,-0.2337,324324.189
4162,83,000416.SZ,20221017,-0.2364,144295.3
4163,2282,300825.SZ,20221017,-0.2368,48626.706
4164,4763,688611.SH,20221017,-0.2375,7657.792
4165,1450,003000.SZ,20221017,-0.2379,49096.878
4166,4459,688114.SH,20221017,-0.2406,527986.317
4167,3542,601169.SH,20221017,-0.2421,116674.725
4168,911,002422.SZ,20221017,-0.2438,596442.868
4169,796,002306.SZ,20221017,-0.2439,67079.078
4170,4253,605008.SH,20221017,-0.2443,21408.284
4171,3610,601611.SH,20221017,-0.2491,100340.313
4172,317,000816.SZ,20221017,-0.2532,171612.857
4173,2085,300617.SZ,20221017,-0.2572,46223.268
4174,404,000952.SZ,20221017,-0.2574,74912.693
4175,4876,833873.BJ,20221017,-0.2577,671.384
4176,1340,002880.SZ,20221017,-0.26,32505.622
4177,4934,871396.BJ,20221017,-0.2625,157.832
4178,4845,831278.BJ,20221017,-0.2653,1181.233
4179,3484,600995.SH,20221017,-0.2658,97741.318
4180,4329,605318.SH,20221017,-0.266,8470.752
4181,151,000567.SZ,20221017,-0.2676,81693.899
4182,919,002430.SZ,20221017,-0.2681,119796.872
4183,3513,601077.SH,20221017,-0.2747,95197.426
4184,3419,600885.SH,20221017,-0.2769,131485.922
4185,495,001872.SZ,20221017,-0.277,29801.654
4186,165,000591.SZ,20221017,-0.277,227562.936
4187,1452,003002.SZ,20221017,-0.2774,264776.457
4188,4833,688800.SH,20221017,-0.2788,101645.49
